Frame Rate:,29.9700299700
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
2027,00:01:07.634,33.67961226851852,47.198628472222225,18.878003472222222,34.96220486111111
2028,00:01:07.668,31.639097222222222,47.720850694444444,16.001197916666666,31.195243055555554
2029,00:01:07.701,30.42800347222222,44.784618055555555,17.65921875,28.840173611111112
2030,00:01:07.734,31.1946875,50.084774305555555,15.697795138888889,27.801493055555557
2031,00:01:07.768,31.778807870370372,43.3665625,17.329409722222223,34.64045138888889
2032,00:01:07.801,57.76215856481482,49.584583333333335,46.7109375,76.9909548611111
2033,00:01:07.834,39.90037615740741,39.35161458333334,27.5471875,52.802326388888886
2034,00:01:07.868,39.55101851851851,40.48772569444444,24.570329861111112,53.595
2035,00:01:07.901,36.03121527777778,36.39762152777778,29.27078125,42.425243055555555
2036,00:01:07.935,30.444097222222222,32.03692708333333,23.90923611111111,35.386128472222225
2037,00:01:07.968,23.95208333333333,24.78578125,18.760364583333335,28.310104166666665
2038,00:01:08.001,16.62869212962963,17.054895833333333,12.527413194444444,20.30376736111111
2039,00:01:08.035,17.078200231481482,15.73076388888889,15.250225694444444,20.253611111111113
2040,00:01:08.068,12.550671296296295,11.556354166666667,11.727934027777778,14.367725694444445
2041,00:01:08.101,9.927135416666667,10.301458333333333,7.962118055555556,11.51782986111111
2042,00:01:08.135,10.220017361111111,9.140520833333333,10.004583333333333,11.514947916666667
2043,00:01:08.168,7.68447337962963,6.247083333333333,7.856128472222222,8.950208333333334
2044,00:01:08.201,3.8691087962962967,3.156840277777778,3.701440972222222,4.749045138888889
2045,00:01:08.235,1.4537789351851853,1.2391493055555556,1.3390451388888889,1.783142361111111
2046,00:01:08.268,0.7939872685185185,0.7365798611111111,0.8010069444444444,0.844375
2047,00:01:08.302,1.1757233796296296,0.9139756944444445,1.1154166666666667,1.4977777777777779
2048,00:01:08.335,1.0249652777777778,0.9747222222222223,1.0093229166666666,1.0908506944444445
2049,00:01:08.368,0.924050925925926,1.0304340277777777,0.9804166666666667,0.7613020833333334
2050,00:01:08.402,1.3990625,1.2953472222222222,1.379513888888889,1.522326388888889
2051,00:01:08.435,1.4969675925925927,1.3601215277777778,1.4717361111111111,1.659045138888889
2052,00:01:08.468,1.6383622685185184,1.8798263888888889,1.3705729166666667,1.6646875
2053,00:01:08.502,2.3173495370370367,3.1683680555555553,1.4681597222222222,2.3155208333333333
2054,00:01:08.535,2.2500636574074075,2.9250868055555554,1.4158333333333333,2.4092708333333333
2055,00:01:08.569,1.6971759259259258,2.003923611111111,1.2138368055555555,1.8737673611111112
2056,00:01:08.602,1.3398206018518521,1.4401909722222221,1.03078125,1.5484895833333334
2057,00:01:08.635,0.9467187499999999,1.0610416666666667,0.7523090277777778,1.0268055555555555
2058,00:01:08.669,0.6596354166666666,0.6865104166666667,0.4868923611111111,0.8055034722222222
2059,00:01:08.702,0.8654224537037037,1.0411979166666667,0.6044791666666667,0.9505902777777778
2060,00:01:08.735,1.2030439814814817,1.3195486111111112,0.8966840277777778,1.3928993055555556
2061,00:01:08.769,1.4536516203703702,1.5503125,1.1230902777777778,1.6875520833333333
2062,00:01:08.802,1.6314814814814813,1.7846006944444444,1.2798090277777778,1.8300347222222222
2063,00:01:08.835,1.5776041666666665,1.8336805555555555,1.3320833333333333,1.567048611111111
2064,00:01:08.869,1.694537037037037,1.8748958333333334,1.5576909722222223,1.6510243055555556
2065,00:01:08.902,1.5014293981481481,1.5778819444444445,1.6254861111111112,1.300920138888889
2066,00:01:08.936,1.8377314814814814,1.889548611111111,1.8965104166666666,1.7271354166666666
2067,00:01:08.969,1.612181712962963,1.6015451388888888,1.7429166666666667,1.4920833333333334
2068,00:01:09.002,1.69703125,1.480138888888889,1.7485590277777778,1.8623958333333333
2069,00:01:09.036,1.9636458333333333,1.6475694444444444,1.81375,2.4296180555555558
2070,00:01:09.069,1.767181712962963,1.4241145833333333,1.6721180555555555,2.2053125
2071,00:01:09.102,1.3170949074074072,0.8954166666666666,1.3338368055555556,1.72203125
2072,00:01:09.136,1.2627430555555554,0.9737673611111111,1.1418055555555555,1.67265625
2073,00:01:09.169,1.1357233796296295,0.8910416666666666,1.1129166666666668,1.4032118055555556
2074,00:01:09.202,1.1323090277777776,0.8824479166666667,1.0848784722222222,1.4296006944444444
2075,00:01:09.236,1.1656828703703705,0.9852083333333334,1.0405381944444445,1.4713020833333332
2076,00:01:09.269,0.9766145833333333,0.7560243055555556,0.9793923611111112,1.1944270833333333
2077,00:01:09.303,0.9028067129629629,0.6914583333333333,0.8936284722222222,1.1233333333333333
2078,00:01:09.336,0.8627256944444444,0.7015451388888889,0.8217013888888889,1.0649305555555555
2079,00:01:09.369,0.8477777777777779,0.6376215277777778,0.8405902777777777,1.0651215277777777
2080,00:01:09.403,0.8998958333333333,0.7724131944444445,0.8363020833333333,1.0909722222222222
2081,00:01:09.436,0.7723090277777779,0.6239236111111112,0.7774131944444445,0.9155902777777778
2082,00:01:09.469,0.9035821759259259,0.7736458333333334,0.8340625,1.1030381944444445
2083,00:01:09.503,0.7799247685185184,0.6223958333333334,0.7269097222222223,0.99046875
2084,00:01:09.536,0.7271875,0.6038541666666667,0.6939930555555556,0.8837152777777778
2085,00:01:09.570,0.7109201388888889,0.5449131944444444,0.6826215277777777,0.9052256944444445
2086,00:01:09.603,0.7132175925925927,0.58578125,0.5757986111111111,0.9780729166666666
2087,00:01:09.636,0.6633101851851851,0.5486111111111112,0.5471180555555556,0.8942013888888889
2088,00:01:09.670,0.5472222222222222,0.4423958333333333,0.46130208333333333,0.73796875
2089,00:01:09.703,0.6749826388888889,0.5581597222222222,0.52796875,0.9388194444444444
2090,00:01:09.736,0.7959664351851852,0.7778993055555555,0.48385416666666664,1.1261458333333334
2091,00:01:09.770,0.6540162037037037,0.5539930555555556,0.4919965277777778,0.9160590277777778
2092,00:01:09.803,0.5657986111111111,0.5346006944444445,0.4070486111111111,0.7557465277777777
2093,00:01:09.836,0.5160127314814815,0.4865451388888889,0.4007291666666667,0.6607638888888889
2094,00:01:09.870,0.4937789351851852,0.42994791666666665,0.4134027777777778,0.6379861111111111
2095,00:01:09.903,0.43321180555555555,0.35055555555555556,0.3975,0.5515798611111111
2096,00:01:09.937,0.46064814814814814,0.4339409722222222,0.3899826388888889,0.5580208333333333
2097,00:01:09.970,0.3396701388888889,0.2731423611111111,0.33911458333333333,0.40675347222222225
2098,00:01:10.003,0.575300925925926,0.5367534722222222,0.441875,0.7472743055555555
2099,00:01:10.037,0.5414756944444444,0.4309201388888889,0.4790625,0.7144444444444444
2100,00:01:10.070,0.5626041666666666,0.45545138888888886,0.5273611111111111,0.705
2101,00:01:10.103,0.7340682870370371,0.6098784722222222,0.5961979166666667,0.9961284722222222
2102,00:01:10.137,0.6615914351851852,0.5675347222222222,0.6127430555555555,0.8044965277777778
2103,00:01:10.170,0.7217708333333334,0.5468576388888889,0.726875,0.8915798611111111
2104,00:01:10.203,0.9270081018518518,0.8318229166666666,0.8433680555555556,1.1058333333333332
2105,00:01:10.237,0.8646122685185186,0.6842013888888889,0.9068402777777778,1.002795138888889
2106,00:01:10.270,1.0038194444444446,0.7738715277777778,1.0516145833333332,1.1859722222222222
2107,00:01:10.304,1.0142766203703704,0.780625,1.1604340277777778,1.1017708333333334
2108,00:01:10.337,1.0574074074074076,0.8094965277777778,1.244670138888889,1.1180555555555556
2109,00:01:10.370,1.2033564814814814,1.0243576388888889,1.3586458333333333,1.2270659722222221
2110,00:01:10.404,1.2340393518518518,1.0328819444444444,1.4425,1.226736111111111
2111,00:01:10.437,1.3671412037037036,1.1640798611111112,1.6320138888888889,1.305329861111111
2112,00:01:10.470,17.44421875,15.748055555555556,15.706215277777778,20.878385416666667
2113,00:01:10.504,4.399403935185185,3.2265277777777777,5.279583333333333,4.692100694444444
2114,00:01:10.537,4.611857638888889,3.3965798611111113,5.390416666666667,5.048576388888889
2115,00:01:10.570,4.812835648148148,3.4247569444444443,5.677534722222222,5.336215277777778
2116,00:01:10.604,5.361203703703704,3.8761284722222222,6.144652777777778,6.062829861111111
2117,00:01:10.637,5.160879629629629,3.534895833333333,6.101927083333333,5.845815972222222
2118,00:01:10.671,5.029212962962963,3.5918402777777776,5.914791666666667,5.581006944444445
2119,00:01:10.704,4.565081018518518,3.14015625,5.503003472222222,5.052083333333333
2120,00:01:10.737,4.513200231481481,3.2178645833333333,5.269635416666667,5.052100694444444
2121,00:01:10.771,4.339571759259259,3.1982118055555557,4.985277777777778,4.8352256944444445
2122,00:01:10.804,4.4522916666666665,3.4599652777777776,4.951701388888889,4.945208333333333
2123,00:01:10.837,4.544791666666666,3.5716145833333335,5.08328125,4.979479166666667
2124,00:01:10.871,4.5595081018518515,3.4691493055555553,5.2071875,5.0021875
2125,00:01:10.904,4.7054224537037035,3.7261284722222223,5.310260416666667,5.079878472222222
2126,00:01:10.938,5.195943287037037,4.3240625,5.748645833333334,5.515121527777778
2127,00:01:10.971,5.6503645833333325,4.680555555555555,6.298993055555556,5.971545138888889
2128,00:01:11.004,5.805995370370371,4.660833333333334,6.524496527777778,6.23265625
2129,00:01:11.038,5.748663194444444,4.364322916666667,6.703871527777777,6.1777951388888885
2130,00:01:11.071,5.8038136574074075,4.312673611111111,6.8469444444444445,6.251822916666667
2131,00:01:11.104,5.881302083333334,4.399618055555556,6.864045138888889,6.380243055555556
2132,00:01:11.138,5.895532407407408,4.565590277777778,6.837934027777778,6.283072916666667
2133,00:01:11.171,6.177494212962963,5.111336805555555,6.9167708333333335,6.504375
2134,00:01:11.204,6.2459548611111115,5.298854166666667,6.975086805555556,6.463923611111111
2135,00:01:11.238,6.659380787037037,5.971909722222223,7.4725,6.533732638888889
2136,00:01:11.271,6.747864583333334,5.998680555555556,7.580364583333333,6.664548611111111
2137,00:01:11.305,6.492453703703703,5.653125,7.303177083333333,6.521059027777778
2138,00:01:11.338,5.842094907407407,5.070868055555556,6.576666666666667,5.87875
2139,00:01:11.371,5.2725694444444455,4.430746527777778,5.704513888888889,5.682447916666667
2140,00:01:11.405,4.906006944444445,4.071354166666667,5.368576388888889,5.278090277777777
2141,00:01:11.438,4.118454861111111,3.4553993055555554,4.524861111111111,4.375104166666667
2142,00:01:11.471,3.666070601851852,3.175295138888889,4.0474652777777775,3.775451388888889
2143,00:01:11.505,3.561440972222222,3.0252256944444444,3.8074652777777778,3.8516319444444442
2144,00:01:11.538,3.0022337962962964,2.69734375,3.033454861111111,3.2759027777777776
2145,00:01:11.572,2.1010300925925924,1.8841840277777777,1.9494444444444445,2.4694618055555555
2146,00:01:11.605,1.1972858796296297,0.8969097222222222,0.9989583333333333,1.6959895833333334
2147,00:01:11.638,0.2316087962962963,0.21081597222222223,0.08161458333333334,0.40239583333333334
2148,00:01:11.672,0.20910879629629628,0.30572916666666666,0.04914930555555556,0.2724479166666667
2149,00:01:11.705,0.17092592592592593,0.3278298611111111,0.03234375,0.15260416666666668
2150,00:01:11.738,59.61521990740741,47.244045138888886,60.59552083333333,71.00609375
2151,00:01:11.772,0.657355324074074,1.5282638888888889,0.04505208333333333,0.39875
2152,00:01:11.805,0.08612268518518518,0.10222222222222223,0.08876736111111111,0.06737847222222222
2153,00:01:11.838,0.3248726851851852,0.4983680555555556,0.22989583333333333,0.24635416666666668
2154,00:01:11.872,0.16393518518518518,0.31210069444444444,0.06965277777777777,0.11005208333333333
2155,00:01:11.905,0.12579282407407408,0.2115277777777778,0.06121527777777778,0.10463541666666666
2156,00:01:11.939,0.13728587962962963,0.25321180555555556,0.05534722222222222,0.1032986111111111
2157,00:01:11.972,0.7082638888888889,1.0978819444444445,0.5234548611111111,0.5034548611111112
2158,00:01:12.005,0.5592766203703704,0.7860069444444444,0.5166319444444445,0.3751909722222222
2159,00:01:12.039,3.543402777777778,5.915034722222222,2.5241493055555555,2.1910243055555556
2160,00:01:12.072,2.10203125,3.037986111111111,1.9010243055555556,1.3670833333333334
2161,00:01:12.105,3.7017939814814813,5.6234375,3.2548090277777777,2.2271354166666666
2162,00:01:12.139,1.4558738425925926,2.348003472222222,1.0788715277777778,0.9407465277777778
2163,00:01:12.172,1.0517476851851852,1.5783159722222222,0.9220138888888889,0.6549131944444444
2164,00:01:12.205,1.2156712962962963,2.1321701388888887,0.7230555555555556,0.7917881944444445
2165,00:01:12.239,1.1357349537037036,1.2896527777777778,1.2964583333333333,0.82109375
2166,00:01:12.272,1.9437152777777778,2.2560416666666665,2.2332465277777778,1.341857638888889
2167,00:01:12.306,2.395792824074074,2.57328125,2.9360069444444443,1.6780902777777778
2168,00:01:12.339,3.487048611111111,4.444861111111111,3.9496527777777777,2.0666319444444445
2169,00:01:12.372,3.112013888888889,3.6767881944444443,3.737326388888889,1.9219270833333333
2170,00:01:12.406,4.047170138888888,4.991579861111111,4.700798611111111,2.4491319444444444
2171,00:01:12.439,2.1117997685185186,2.460590277777778,2.6302777777777777,1.24453125
2172,00:01:12.472,3.2944965277777776,3.8780208333333333,4.005434027777778,2.0000347222222223
2173,00:01:12.506,2.0904571759259256,2.3466666666666667,2.6693055555555554,1.2553993055555555
2174,00:01:12.539,2.2668865740740745,2.6751388888888887,2.7027604166666666,1.4227604166666667
2175,00:01:12.573,2.6158738425925927,3.3350868055555556,2.892829861111111,1.6197048611111111
2176,00:01:12.606,2.154241898148148,2.5225520833333333,2.6270486111111113,1.313125
2177,00:01:12.639,2.0810185185185186,2.6337847222222224,2.356736111111111,1.2525347222222223
2178,00:01:12.673,1.8531250000000001,2.363888888888889,2.096423611111111,1.0990625
2179,00:01:12.706,1.8544444444444446,2.588020833333333,1.9036631944444444,1.0716493055555556
2180,00:01:12.739,1.5198321759259261,2.014340277777778,1.6920833333333334,0.8530729166666666
2181,00:01:12.773,1.6319560185185182,2.5469618055555556,1.4607465277777778,0.8881597222222222
2182,00:01:12.806,1.2738657407407408,1.7965625,1.34046875,0.6845659722222223
2183,00:01:12.839,1.266689814814815,1.9291319444444444,1.1760416666666667,0.6948958333333334
2184,00:01:12.873,1.1586053240740741,1.7342881944444444,1.1395833333333334,0.6019444444444444
2185,00:01:12.906,1.032505787037037,1.57359375,1.01625,0.5076736111111111
2186,00:01:12.940,1.168165509259259,1.79390625,1.075798611111111,0.6347916666666666
2187,00:01:12.973,1.0177604166666667,1.5851388888888889,0.9518576388888889,0.5162847222222222
2188,00:01:13.006,1.0205671296296295,1.662986111111111,0.778125,0.6205902777777778
2189,00:01:13.040,44.638900462962965,52.7003125,51.89081597222222,29.325572916666665
2190,00:01:13.073,1.1711342592592593,1.8259201388888888,0.7643923611111111,0.9230902777777777
2191,00:01:13.106,1.1717766203703703,1.8847222222222222,0.7957986111111112,0.8348090277777778
2192,00:01:13.140,0.8165798611111111,1.0875868055555555,0.7584027777777778,0.60375
2193,00:01:13.173,0.5710763888888889,0.5474305555555555,0.7272916666666667,0.43850694444444444
2194,00:01:13.206,1.0988715277777779,1.37109375,1.0925,0.8330208333333333
2195,00:01:13.240,0.5257638888888888,0.5981423611111111,0.6353819444444444,0.3437673611111111
2196,00:01:13.273,0.6825810185185186,0.9738368055555555,0.6004166666666667,0.47348958333333335
2197,00:01:13.307,0.5553761574074074,0.6351388888888889,0.6609722222222222,0.3700173611111111
2198,00:01:13.340,0.7910879629629629,0.9678472222222222,0.8200173611111111,0.5853993055555555
2199,00:01:13.373,0.7894097222222222,0.9428298611111111,0.9317881944444445,0.4936111111111111
2200,00:01:13.407,0.8595717592592592,1.0124826388888888,0.9869097222222222,0.5793229166666667
2201,00:01:13.440,0.7165393518518518,0.8681597222222223,0.8583680555555555,0.4230902777777778
2202,00:01:13.473,0.7266087962962963,1.0951909722222222,0.6453645833333334,0.43927083333333333
2203,00:01:13.507,0.7301041666666667,1.03109375,0.736875,0.42234375
2204,00:01:13.540,0.7336631944444444,1.0359895833333332,0.8133159722222222,0.3516840277777778
2205,00:01:13.573,0.9503067129629628,1.5040104166666666,0.8459895833333333,0.5009201388888889
2206,00:01:13.607,0.8796354166666666,1.1523611111111112,1.03171875,0.4548263888888889
2207,00:01:13.640,0.7934201388888887,0.7616840277777778,1.2030381944444444,0.41553819444444445
2208,00:01:13.674,1.1162094907407407,1.2744791666666666,1.528454861111111,0.5456944444444445
2209,00:01:13.707,0.6576215277777778,0.34229166666666666,1.3859895833333333,0.24458333333333335
2210,00:01:13.740,0.5575,0.3533159722222222,1.0583680555555555,0.26081597222222225
2211,00:01:13.774,0.7803645833333333,0.8663541666666666,1.0544444444444445,0.42029513888888886
2212,00:01:13.807,0.5117534722222222,0.3134895833333333,1.0211979166666667,0.20057291666666666
2213,00:01:13.840,0.7182349537037037,0.7103298611111111,1.089704861111111,0.3546701388888889
2214,00:01:13.874,1.0227662037037037,0.8590625,1.7624652777777778,0.44677083333333334
2215,00:01:13.907,0.5487962962962963,0.3990625,0.9605902777777777,0.28673611111111114
2216,00:01:13.941,0.5079282407407407,0.3529861111111111,0.9205729166666666,0.2502256944444444
2217,00:01:13.974,0.7043287037037037,0.8186458333333333,0.8786631944444444,0.4156770833333333
2218,00:01:14.007,0.5696354166666667,0.5711631944444444,0.720625,0.41711805555555553
2219,00:01:14.041,0.5067013888888888,0.5713194444444445,0.6084027777777777,0.3403819444444444
2220,00:01:14.074,0.40839699074074076,0.31899305555555557,0.6455208333333333,0.26067708333333334
2221,00:01:14.107,0.6752546296296297,0.9573611111111111,0.6075347222222223,0.46086805555555554
2222,00:01:14.141,0.35196759259259264,0.23958333333333334,0.5850173611111111,0.23130208333333332
2223,00:01:14.174,0.39033564814814814,0.3536284722222222,0.5308506944444444,0.28652777777777777
2224,00:01:14.207,0.6523553240740741,0.8358159722222223,0.5769965277777778,0.5442534722222222
2225,00:01:14.241,0.2802604166666667,0.20520833333333333,0.3665625,0.26901041666666664
2226,00:01:14.274,0.40037615740740745,0.4445659722222222,0.3655729166666667,0.39098958333333333
2227,00:01:14.308,0.4494907407407407,0.5892361111111111,0.36975694444444446,0.38947916666666665
2228,00:01:14.341,0.40817708333333336,0.48670138888888886,0.3481944444444444,0.3896354166666667
2229,00:01:14.374,0.3885590277777778,0.45256944444444447,0.32784722222222223,0.38526041666666666
2230,00:01:14.408,0.4286400462962963,0.5379340277777778,0.3254340277777778,0.42255208333333333
2231,00:01:14.441,0.40504629629629624,0.5500520833333333,0.2715798611111111,0.39350694444444445
2232,00:01:14.474,0.4766087962962963,0.6778125,0.3068923611111111,0.4451215277777778
2233,00:01:14.508,0.3108333333333333,0.33043402777777775,0.2746180555555556,0.32744791666666667
2234,00:01:14.541,0.6441145833333334,0.8502604166666666,0.45071180555555557,0.6313715277777778
2235,00:01:14.575,0.3860069444444445,0.4946701388888889,0.2581076388888889,0.40524305555555556
2236,00:01:14.608,0.34539930555555554,0.3951909722222222,0.2696875,0.3713194444444444
2237,00:01:14.641,0.41728587962962965,0.5534027777777778,0.26652777777777775,0.43192708333333335
2238,00:01:14.675,0.34199074074074076,0.44677083333333334,0.2482638888888889,0.3309375
2239,00:01:14.708,0.3166377314814815,0.34960069444444447,0.23046875,0.36984375
2240,00:01:14.741,0.4323206018518518,0.5938541666666667,0.2491840277777778,0.4539236111111111
2241,00:01:14.775,0.2548611111111111,0.24661458333333333,0.2223263888888889,0.2956423611111111
2242,00:01:14.808,0.48210648148148144,0.7469791666666666,0.23734375,0.4619965277777778
2243,00:01:14.841,0.37683449074074077,0.4861979166666667,0.24838541666666666,0.3959201388888889
2244,00:01:14.875,0.3171759259259259,0.3443576388888889,0.25645833333333334,0.35071180555555553
2245,00:01:14.908,0.5107175925925925,0.6936111111111111,0.30463541666666666,0.53390625
2246,00:01:14.942,0.50828125,0.6095486111111111,0.33220486111111114,0.5830902777777778
2247,00:01:14.975,0.6543402777777778,0.8285590277777778,0.42039930555555555,0.7140625
2248,00:01:15.008,0.699375,0.7930034722222222,0.5148611111111111,0.7902604166666667
2249,00:01:15.042,0.6069212962962963,0.5569444444444445,0.5338715277777778,0.7299479166666667
2250,00:01:15.075,0.5943576388888889,0.7316319444444445,0.4125,0.6389409722222222
2251,00:01:15.108,0.4122685185185185,0.6297916666666666,0.21631944444444445,0.39069444444444446
2252,00:01:15.142,0.26984375,0.3737847222222222,0.19930555555555557,0.2364409722222222
2253,00:01:15.175,0.35647569444444444,0.5584548611111111,0.22782986111111111,0.28314236111111113
2254,00:01:15.208,0.5409837962962962,0.7687847222222223,0.4026388888888889,0.45152777777777775
2255,00:01:15.242,0.5326215277777778,0.6772743055555556,0.4809201388888889,0.4396701388888889
2256,00:01:15.275,0.8432523148148148,1.1748784722222223,0.6568229166666667,0.6980555555555555
2257,00:01:15.309,0.7412326388888889,0.8573611111111111,0.7753819444444444,0.5909548611111111
2258,00:01:15.342,0.8954629629629629,1.1633159722222222,0.8556770833333334,0.6673958333333333
2259,00:01:15.375,0.8273784722222223,0.96375,0.8882465277777778,0.6301388888888889
2260,00:01:15.409,0.8637094907407409,0.8782465277777778,1.0648784722222222,0.6480034722222222
2261,00:01:15.442,0.8035358796296296,0.8144270833333334,0.9798263888888888,0.6163541666666666
2262,00:01:15.475,0.7031481481481482,0.7723263888888889,0.8038715277777778,0.5332465277777778
2263,00:01:15.509,0.6291724537037037,0.6007291666666666,0.7744444444444445,0.51234375
2264,00:01:15.542,0.6537094907407407,0.6108506944444444,0.8208680555555555,0.5294097222222223
2265,00:01:15.576,0.4876909722222222,0.5043055555555556,0.6088715277777778,0.34989583333333335
2266,00:01:15.609,0.43506944444444445,0.45979166666666665,0.50984375,0.33557291666666667
2267,00:01:15.642,0.4195775462962963,0.5087673611111111,0.42163194444444446,0.3283333333333333
2268,00:01:15.676,0.3654803240740741,0.6904861111111111,0.07628472222222223,0.3296701388888889
2269,00:01:15.709,0.723119212962963,1.0853645833333334,0.49376736111111114,0.5902256944444444
2270,00:01:15.742,0.32397569444444446,0.3372395833333333,0.41454861111111113,0.22013888888888888
2271,00:01:15.776,0.3340335648148149,0.38133680555555555,0.3698090277777778,0.2509548611111111
2272,00:01:15.809,0.3998784722222222,0.5309548611111111,0.37505208333333334,0.2936284722222222
2273,00:01:15.842,0.25211805555555555,0.27539930555555553,0.31625,0.1647048611111111
2274,00:01:15.876,21.810063657407408,29.47625,22.33265625,13.621284722222223
2275,00:01:15.909,24.48013310185185,36.67800347222222,23.63578125,13.126614583333334
2276,00:01:15.943,47.12660300925926,58.76923611111111,62.66376736111111,19.946805555555557
2277,00:01:15.976,22.000769675925927,20.063350694444445,30.72826388888889,15.210694444444444
2278,00:01:16.009,11.158489583333335,10.09185763888889,14.8003125,8.583298611111111
2279,00:01:16.043,9.695694444444444,9.108628472222222,12.602986111111111,7.37546875
2280,00:01:16.076,9.575625,9.096527777777778,12.434895833333334,7.1954513888888885
2281,00:01:16.109,10.04045138888889,9.7340625,13.124774305555556,7.262517361111111
2282,00:01:16.143,10.41675925925926,9.223107638888889,14.311753472222222,7.715416666666667
2283,00:01:16.176,10.98273726851852,9.336215277777777,15.468645833333333,8.143350694444445
2284,00:01:16.209,12.127320601851851,10.312760416666666,17.068350694444444,9.000850694444445
2285,00:01:16.243,12.820381944444444,10.91204861111111,18.1096875,9.439409722222223
2286,00:01:16.276,8.31736689814815,6.518576388888889,11.758524305555556,6.675
2287,00:01:16.310,8.25738425925926,6.422621527777777,11.736736111111112,6.612795138888889
2288,00:01:16.343,7.43109375,4.740572916666666,11.4015625,6.1511458333333335
2289,00:01:16.376,6.8951215277777775,3.8227604166666667,11.00703125,5.855572916666667
2290,00:01:16.410,6.017899305555556,3.3452256944444443,9.438819444444444,5.269652777777778
2291,00:01:16.443,5.820081018518518,3.30125,8.913819444444444,5.245173611111111
2292,00:01:16.476,5.447141203703704,3.025520833333333,8.405017361111112,4.910885416666667
2293,00:01:16.510,5.295596064814815,3.0199305555555553,8.1371875,4.729670138888889
2294,00:01:16.543,5.190862268518519,2.867934027777778,8.076006944444444,4.628645833333334
2295,00:01:16.576,5.464097222222222,3.13203125,8.385711805555555,4.874548611111111
2296,00:01:16.610,5.513987268518519,3.0947395833333333,8.538315972222222,4.90890625
2297,00:01:16.643,5.522025462962962,3.17453125,8.471319444444445,4.9202256944444445
2298,00:01:16.677,5.531325231481482,3.0224305555555557,8.621597222222222,4.949947916666667
2299,00:01:16.710,5.372945601851852,3.0285243055555555,8.23203125,4.85828125
2300,00:01:16.743,5.155081018518518,2.7128819444444443,8.09560763888889,4.656753472222222
2301,00:01:16.777,5.142170138888889,2.791892361111111,7.9568055555555555,4.6778125
2302,00:01:16.810,5.050972222222222,2.557638888888889,7.972482638888889,4.622795138888889
2303,00:01:16.843,4.921961805555555,2.4809027777777777,7.754513888888889,4.53046875
2304,00:01:16.877,5.198807870370371,2.881267361111111,7.931354166666667,4.783802083333334
2305,00:01:16.910,4.904809027777778,2.510434027777778,7.6478125,4.556180555555556
2306,00:01:16.944,4.866087962962963,2.484565972222222,7.5880729166666665,4.525625
2307,00:01:16.977,4.894461805555555,2.7369097222222223,7.30953125,4.6369444444444445
2308,00:01:17.010,4.492465277777778,2.1513715277777776,7.015503472222222,4.310520833333333
2309,00:01:17.044,4.641747685185185,2.2905034722222224,7.148802083333333,4.4859375
2310,00:01:17.077,4.913159722222222,2.53265625,7.393541666666667,4.81328125
2311,00:01:17.110,4.936556712962963,2.253125,7.572743055555556,4.983802083333333
2312,00:01:17.144,5.222060185185185,2.5147569444444446,7.95203125,5.199392361111111
2313,00:01:17.177,5.147731481481482,2.389826388888889,7.885711805555555,5.16765625
2314,00:01:17.210,5.262824074074074,2.460729166666667,8.070763888888889,5.2569791666666665
2315,00:01:17.244,4.970341435185185,2.2614236111111112,7.678784722222222,4.970815972222222
2316,00:01:17.277,5.068234953703704,2.370902777777778,7.768298611111111,5.065503472222222
2317,00:01:17.311,5.2811053240740735,2.5716493055555554,8.028576388888888,5.243090277777778
2318,00:01:17.344,5.408431712962963,2.457638888888889,8.375225694444444,5.392430555555555
2319,00:01:17.377,5.6635937499999995,2.705954861111111,8.626944444444444,5.657881944444444
2320,00:01:17.411,5.685486111111111,2.7124652777777776,8.71079861111111,5.633194444444444
2321,00:01:17.444,5.5247222222222225,2.553888888888889,8.477881944444444,5.542395833333333
2322,00:01:17.477,5.560630787037037,2.6787847222222223,8.410711805555556,5.592395833333334
2323,00:01:17.511,5.417881944444445,2.5591666666666666,8.25234375,5.442135416666667
2324,00:01:17.544,5.1010937499999995,2.376284722222222,7.7579513888888885,5.1690451388888885
2325,00:01:17.578,5.003107638888889,2.4584027777777777,7.4798784722222225,5.071041666666667
2326,00:01:17.611,4.651678240740741,2.121354166666667,7.135416666666667,4.698263888888889
2327,00:01:17.644,4.427019675925926,2.05359375,6.7164930555555555,4.510972222222223
2328,00:01:17.678,4.484068287037037,2.1914930555555556,6.626006944444445,4.6347048611111115
2329,00:01:17.711,4.084155092592592,1.84109375,6.21828125,4.193090277777777
2330,00:01:17.744,4.266840277777778,2.0894097222222223,6.296822916666667,4.4142881944444445
2331,00:01:17.778,4.377285879629629,1.9964409722222223,6.631805555555555,4.503611111111111
2332,00:01:17.811,4.623709490740741,2.1547916666666667,6.9513541666666665,4.764982638888889
2333,00:01:17.844,5.188651620370371,2.5773958333333336,7.7528125,5.235746527777778
2334,00:01:17.878,5.334346064814814,2.610173611111111,8.00782986111111,5.385034722222223
2335,00:01:17.911,5.457824074074074,2.907395833333333,8.013697916666667,5.452378472222223
2336,00:01:17.945,5.012418981481482,2.725885416666667,7.257760416666667,5.0536111111111115
2337,00:01:17.978,4.389322916666667,2.2158680555555557,6.537430555555556,4.414670138888889
2338,00:01:18.011,4.356122685185185,2.3116666666666665,6.433420138888889,4.32328125
2339,00:01:18.045,4.49306712962963,2.6228993055555554,6.431961805555556,4.424340277777778
