Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
2076,01:09.3,5.256790726,6.407877604,3.24077691,6.121717665
2077,01:09.3,5.198133681,6.228135851,2.983262804,6.383002387
2078,01:09.3,4.429976852,5.271918403,2.577012804,5.440999349
2079,01:09.4,4.091462312,4.578911675,2.542616102,5.152859158
2080,01:09.4,4.572401259,5.256456163,2.378417969,6.082329644
2081,01:09.4,2.484230324,2.420328776,1.601236979,3.431125217
2082,01:09.5,1.999005353,1.99460178,1.076063368,2.926350911
2083,01:09.5,2.777850116,3.073540582,1.212619358,4.047390408
2084,01:09.5,1.355414497,1.085205078,0.964735243,2.016303168
2085,01:09.6,2.221100984,2.209174262,1.083604601,3.370524089
2086,01:09.6,1.815031829,1.703260634,1.077311198,2.664523655
2087,01:09.6,1.453070747,1.232503255,0.889838325,2.23687066
2088,01:09.7,3.016556351,3.55094401,1.263916016,4.234809028
2089,01:09.7,1.411774812,1.280815972,0.932237413,2.02227105
2090,01:09.7,1.984772859,1.973334418,1.049424913,2.931559245
2091,01:09.8,2.588885272,2.830891927,1.134874132,3.800889757
2092,01:09.8,1.521393953,1.363715278,0.958930122,2.241536458
2093,01:09.8,1.917742694,1.895019531,0.887044271,2.97116428
2094,01:09.9,1.687599465,1.89984809,0.812445747,2.350504557
2095,01:09.9,1.793221933,1.607855903,1.034450955,2.737358941
2096,01:09.9,3.021231192,3.131808811,1.363389757,4.568495009
2097,01:10.0,1.976499204,1.721733941,1.310980903,2.896782769
2098,01:10.0,2.83098235,2.660454644,1.53781467,4.294677734
2099,01:10.0,2.824462891,2.460232205,1.793375651,4.219780816
2100,01:10.1,4.093659578,4.403103299,2.018744575,5.859130859
2101,01:10.1,2.629584418,2.368028429,1.822482639,3.698242188
2102,01:10.1,3.109221282,3.015896267,1.847005208,4.46476237
2103,01:10.2,3.86291956,4.29945204,1.914388021,5.37491862
2104,01:10.2,2.871383102,2.735595703,1.888346354,3.990207248
2105,01:10.2,3.228208189,2.944200304,1.965060764,4.775363498
2106,01:10.3,4.099527995,4.378526476,2.04836697,5.871690538
2107,01:10.3,2.522144459,2.661132813,1.520887587,3.384412977
2108,01:10.3,2.800654659,3.007568359,1.524658203,3.869737413
2109,01:10.4,3.831199363,3.849500868,1.656494141,5.987603082
2110,01:10.4,3.057879413,2.638264974,1.579698351,4.955674913
2111,01:10.4,2.950611256,2.362928602,1.453938802,5.034966363
2112,01:10.5,3.351707176,3.706705729,1.335150825,5.013264974
2113,01:10.5,1.696072049,1.311387804,1.101047092,2.67578125
2114,01:10.5,1.978515625,1.513834635,1.248345269,3.17336697
2115,01:10.6,2.65029116,2.482638889,1.27327474,4.194959852
2116,01:10.6,1.814127604,1.084201389,1.303602431,3.054578993
2117,01:10.6,3.064471209,2.732259115,1.68874783,4.772406684
2118,01:10.7,3.182382089,2.703260634,1.94780816,4.896077474
2119,01:10.7,3.043484158,2.348714193,2.114312066,4.667426215
2120,01:10.7,4.388201678,4.35921224,2.433539497,6.371853299
2121,01:10.8,3.3063784,2.720730252,2.466878255,4.731526693
2122,01:10.8,4.040988498,3.996880425,2.467664931,5.658420139
2123,01:10.8,3.673873336,3.405354818,2.414035373,5.202229818
2124,01:10.9,3.56036603,3.038818359,2.293185764,5.349093967
2125,01:10.9,3.218089916,2.812717014,2.010498047,4.831054688
2126,01:10.9,2.400887948,2.050971137,1.425971137,3.725721571
2127,01:11.0,2.253851997,1.783582899,1.59781901,3.38015408
2128,01:11.0,3.184687862,3.125840929,1.758843316,4.66937934
2129,01:11.0,2.013581453,1.566596137,1.518961589,2.955186632
2130,01:11.1,2.993444372,2.853786892,1.766031901,4.360514323
2131,01:11.1,2.976065177,2.831407335,1.844238281,4.252549913
2132,01:11.1,2.600685402,2.225667318,1.761366102,3.815022786
2133,01:11.2,3.361391421,3.456570095,1.862521701,4.765082465
2134,01:11.2,2.85687934,2.52742513,1.890082465,4.153130425
2135,01:11.2,2.394377532,2.225694444,1.599717882,3.357720269
2136,01:11.3,3.639811198,3.740804036,2.011013455,5.167616102
2137,01:11.3,2.202473958,1.751112196,1.611328125,3.244981554
2138,01:11.3,2.531259042,2.090820313,1.594807943,3.908148872
2139,01:11.4,2.947265625,2.844129774,1.636040582,4.361626519
2140,01:11.4,2.052209925,1.699598524,1.414740668,3.042290582
2141,01:11.4,2.896728516,2.945638021,1.57430013,4.170247396
2142,01:11.5,2.479754413,2.331732856,1.603814019,3.503716363
2143,01:11.5,2.615397135,2.331271701,1.86984592,3.645073785
2144,01:11.5,4.144992405,4.841064453,2.191216363,5.402696398
2145,01:11.6,2.724473741,2.406005859,2.239122179,3.528293186
2146,01:11.6,3.551396123,3.593722873,2.508110894,4.552354601
2147,01:11.6,4.467520255,5.232801649,2.516303168,5.653455946
2148,01:11.7,2.858968099,2.442328559,2.396511502,3.738064236
2149,01:11.7,4.056776259,4.131266276,2.855984158,5.183078342
2150,01:11.7,4.274133753,4.092203776,3.42976888,5.300428602
2151,01:11.8,4.723587601,4.510335286,3.561930339,6.098497179
2152,01:11.8,4.17674877,3.824083116,3.165988498,5.540174696
2153,01:11.8,4.37580476,4.166965061,2.896891276,6.063557943
2154,01:11.9,3.907461661,3.415581597,2.643608941,5.663194444
2155,01:11.9,3.822681568,3.481092665,2.531684028,5.455268012
2156,01:11.9,5.199887876,6.064100477,2.17852105,7.357042101
2157,01:12.0,2.179506655,1.561794705,1.557779948,3.418945313
2158,01:12.0,2.2421875,2.093967014,1.305962457,3.32663303
2159,01:12.0,3.526665582,4.190402561,1.396294488,4.993299696
2160,01:12.1,1.562771267,1.331163194,0.938151042,2.418999566
2161,01:12.1,1.903121383,1.820800781,1.098768446,2.789794922
2162,01:12.1,3.589952257,4.227077908,1.447021484,5.095757378
2163,01:12.2,1.976101345,1.510769314,1.292778863,3.124755859
2164,01:12.2,2.142370153,1.691351997,1.320909288,3.414849175
2165,01:12.2,3.230486834,3.418077257,1.439968533,4.833414714
2166,01:12.3,1.43617079,0.726345486,1.11602105,2.466145833
2167,01:12.3,1.954309534,1.882324219,1.091362847,2.889241536
2168,01:12.3,2.497052228,2.536187066,1.116400825,3.838568793
2169,01:12.4,1.063711661,0.548909505,0.877360026,1.764865451
2170,01:12.4,1.372667101,1.045355903,0.918945313,2.153700087
2171,01:12.4,2.322392216,1.991970486,1.200954861,3.774251302
2172,01:12.5,1.430085359,0.941134983,1.06366645,2.285454644
2173,01:12.5,1.576904297,1.025661892,1.059190538,2.64586046
2174,01:12.5,2.310709635,2.034749349,1.164822049,3.732557509
2175,01:12.6,1.286792896,0.679090712,1.048258464,2.133029514
2176,01:12.6,5.710973669,8.8359375,1.554551866,6.742431641
2177,01:12.6,1.379231771,0.683648003,1.077419705,2.376627604
2178,01:12.7,2.322998047,2.195448134,1.14436849,3.629177517
2179,01:12.7,1.328956887,0.808349609,1.02102322,2.15749783
2180,01:12.7,1.367069951,0.822129991,1.036241319,2.242838542
2181,01:12.8,2.503309462,2.538384332,1.30094401,3.670600043
2182,01:12.8,1.436677156,0.869574653,1.159939236,2.280517578
2183,01:12.8,1.617314091,1.165337457,1.126302083,2.560302734
2184,01:12.9,2.590386285,3.09358724,1.116210938,3.561360677
2185,01:12.9,1.104700159,0.48453776,0.93899197,1.890570747
2186,01:12.9,1.369429977,0.894178602,0.911946615,2.302164714
2187,01:13.0,2.001925998,1.921440972,0.977403429,3.106933594
2188,01:13.0,0.903021918,0.408501519,0.729465061,1.571099175
2189,01:13.0,1.431523076,1.108723958,0.761338976,2.424506293
2190,01:13.1,0.936731409,0.574571398,0.649875217,1.585747613
2191,01:13.1,1.181595414,0.84258355,0.770209418,1.931993273
2192,01:13.1,2.024612992,2.256754557,0.881781684,2.935302734
2193,01:13.2,1.001094112,0.634195964,0.731662326,1.637424045
2194,01:13.2,1.343795211,1.147867839,0.7839898,2.099527995
2195,01:13.2,2.122576678,2.020290799,1.003038194,3.344401042
2196,01:13.3,1.282081887,0.83186849,0.951226128,2.063151042
2197,01:13.3,1.808910229,1.649875217,0.819932726,2.956922743
2198,01:13.3,1.473967376,1.428466797,0.718451606,2.274983724
2199,01:13.4,1.151963976,0.827311198,0.647922092,1.980658637
2200,01:13.4,2.331958912,2.29695638,0.89602322,3.802897135
2201,01:13.4,1.040870949,0.594346788,0.654730903,1.873535156
2202,01:13.5,1.574887876,1.374159071,0.725531684,2.624972873
2203,01:13.5,1.099229601,0.754096137,0.670003255,1.87358941
2204,01:13.5,1.250262225,0.807020399,0.787923177,2.155843099
2205,01:13.6,1.87037037,1.449028863,0.884847005,3.277235243
2206,01:13.6,0.976047092,0.458387587,0.768771701,1.700981988
2207,01:13.6,1.521620009,1.058566623,1.002115885,2.504177517
2208,01:13.7,2.492458767,2.487711589,1.285671658,3.703993056
2209,01:13.7,1.413131149,0.921820747,1.098632813,2.218939887
2210,01:13.7,1.598994502,0.910264757,1.127929688,2.758789063
2211,01:13.8,2.320791739,2.063015408,1.252902561,3.646457248
2212,01:13.8,1.012333623,0.453884549,0.813612196,1.769504123
2213,01:13.8,1.759241175,1.530843099,0.945203993,2.801676432
2214,01:13.9,1.455882885,1.141465929,0.948513455,2.277669271
2215,01:13.9,1.548005281,1.298231337,1.022569444,2.323215061
2216,01:13.9,2.479193793,2.545003255,1.16422526,3.728352865
2217,01:14.0,0.980061849,0.554334852,0.818359375,1.567491319
2218,01:14.0,1.09596535,0.695339627,0.76304796,1.829508464
2219,01:14.0,2.007911965,1.950276693,0.921929253,3.151529948
2220,01:14.1,0.934507017,0.451470269,0.772569444,1.579481337
2221,01:14.1,1.518907335,1.474690755,0.751546224,2.330485026
2222,01:14.1,1.255045573,1.162760417,0.682915582,1.91946072
2223,01:14.2,1.1830693,0.972032335,0.703884549,1.873291016
2224,01:14.2,2.091136791,2.281982422,0.905164931,3.086263021
2225,01:14.2,0.844979745,0.306884766,0.714870877,1.513183594
2226,01:14.3,1.731870298,1.485568576,0.885796441,2.824245877
2227,01:14.3,1.295337818,0.899386936,0.849012587,2.137613932
2228,01:14.3,1.478045428,1.131537543,0.972954644,2.329644097
2229,01:14.4,2.302336516,2.187391493,1.204589844,3.515028212
2230,01:14.4,1.309570313,0.919325087,0.941189236,2.068196615
2231,01:14.4,1.423339844,1.104790582,0.871663411,2.293565538
2232,01:14.5,1.953070747,2.212049696,0.826850043,2.8203125
2233,01:14.5,0.993372034,0.633897569,0.741183811,1.605034722
2234,01:14.5,1.467646846,1.081136068,1.017849392,2.303955078
2235,01:14.6,2.254810475,2.648735894,0.995632595,3.120062934
2236,01:14.6,1.104437934,1.046522352,0.692355686,1.574435764
2237,01:14.6,1.810682509,1.969563802,0.83601888,2.626464844
2238,01:14.7,1.421404803,1.453477648,0.662516276,2.148220486
2239,01:14.7,1.538529008,1.532443576,0.787055122,2.296088325
2240,01:14.7,2.729401765,3.265733507,1.145887587,3.776584201
2241,01:14.8,1.570158782,1.439453125,1.076226128,2.194797092
2242,01:14.8,2.103271484,2.445095486,1.112440321,2.752278646
2243,01:14.8,2.234863281,2.403700087,1.150716146,3.150173611
2244,01:14.9,2.184977214,1.971435547,1.331895616,3.251600477
2245,01:14.9,3.029405382,3.201768663,1.503879123,4.382568359
2246,01:14.9,2.623028791,2.528944227,1.626085069,3.714057075
2247,01:15.0,3.008870443,3.140570747,1.755181207,4.130859375
2248,01:15.0,2.557490596,2.519287109,1.642144097,3.511040582
2249,01:15.0,3.089310258,3.481391059,1.761149089,4.025390625
2250,01:15.1,2.573341652,2.44523112,1.694607205,3.580186632
2251,01:15.1,3.248860677,3.640977648,1.835557726,4.270046658
2252,01:15.1,3.035364222,3.102322049,1.958306207,4.04546441
2253,01:15.2,3.756673177,4.416585286,2.237711589,4.615722656
2254,01:15.2,3.290681062,3.637695313,2.187310113,4.04703776
2255,01:15.2,3.491916233,3.733506944,2.249403212,4.492838542
2256,01:15.3,2.874629268,2.914550781,2.002712674,3.706624349
2257,01:15.3,3.270733869,3.478244358,2.137586806,4.196370443
2258,01:15.3,3.131474248,2.978461372,2.251274957,4.164686415
2259,01:15.4,4.027434172,4.417751736,2.54039171,5.124159071
2260,01:15.4,3.380940755,3.213080512,2.464002821,4.465738932
2261,01:15.4,4.125560619,4.681586372,2.655924479,5.039171007
2262,01:15.5,3.713614005,3.785047743,2.671169705,4.684624566
2263,01:15.5,3.871274595,4.132459852,2.776719835,4.704644097
2264,01:15.5,4.996572989,5.943277995,3.038574219,6.007866753
2265,01:15.6,4.269865813,4.193657769,3.473687066,5.142252604
2266,01:15.6,5.410309968,5.934516059,3.931722005,6.36469184
2267,01:15.6,5.62987377,6.498074002,4.015353733,6.376193576
2268,01:15.7,6.416675709,7.710394965,4.386040582,7.15359158
2269,01:15.7,5.994719329,7.19007704,4.301784939,6.492296007
2270,01:15.7,5.290020978,6.023383247,3.602213542,6.244466146
2271,01:15.8,4.018147786,4.239122179,2.753173828,5.062147352
2272,01:15.8,4.564968533,5.029025608,2.693495009,5.972384983
2273,01:15.8,3.129439742,2.941650391,2.29570855,4.150960286
2274,01:15.9,3.435546875,3.551540799,2.042154948,4.712944878
2275,01:15.9,2.931685836,3.051622179,1.823621962,3.919813368
2276,01:15.9,2.395634404,2.376437717,1.589545356,3.220920139
2277,01:16.0,3.236472801,3.763454861,1.629937066,4.316026476
2278,01:16.0,1.777388961,1.601671007,1.206651476,2.523844401
2279,01:16.0,1.996844256,1.997043186,1.186116536,2.807373047
2280,01:16.1,3.148645472,3.691053602,1.419352214,4.335530599
2281,01:16.1,2.001482928,1.644097222,1.407226563,2.953125
2282,01:16.1,2.499665437,2.311686198,1.622233073,3.56507704
2283,01:16.2,3.223433883,3.302408854,1.706217448,4.661675347
2284,01:16.2,2.018681279,1.563585069,1.591959635,2.900499132
2285,01:16.2,3.222258391,3.324652778,1.817165799,4.524956597
2286,01:16.3,2.900589554,2.673014323,1.909450955,4.119303385
2287,01:16.3,3.258572049,3.269775391,2.089626736,4.416314019
2288,01:16.3,4.337899667,4.87749566,2.422092014,5.714111328
2289,01:16.4,3.349338108,3.22664388,2.357394748,4.463975694
2290,01:16.4,5.48517976,6.448784722,2.852349175,7.154405382
2291,01:16.4,5.534884983,6.962158203,2.9140625,6.728434245
2292,01:16.5,5.093171296,5.852539063,3.099826389,6.327148438
2293,01:16.5,6.051486545,7.924316406,3.188015408,7.042127821
2294,01:16.5,4.437093099,4.659939236,3.066541884,5.584798177
2295,01:16.6,4.933892144,5.620524089,3.150634766,6.030517578
2296,01:16.6,6.111662688,7.987630208,3.235595703,7.111762153
2297,01:16.6,4.552399812,5.126871745,3.028157552,5.502170139
2298,01:16.7,4.49158167,5.243896484,2.866319444,5.36452908
2299,01:16.7,5.199978299,6.659586589,2.730875651,6.209472656
2300,01:16.7,3.510127315,3.627170139,2.368109809,4.535101997
2301,01:16.8,4.121319806,5.164713542,2.143771701,5.055474175
2302,01:16.8,3.272614656,3.823730469,1.925645616,4.068467882
2303,01:16.8,3.225359881,4.122856988,1.680284288,3.872938368
2304,01:16.9,3.793782552,5.090494792,1.619303385,4.671549479
2305,01:16.9,2.073459201,2.266655816,1.265760634,2.687961155
2306,01:16.9,2.348271123,2.947509766,1.1769477,2.920355903
2307,01:17.0,3.324779369,4.463189019,1.426269531,4.084879557
2308,01:17.0,2.102439598,2.415635851,1.192247179,2.699435764
2309,01:17.0,3.131980613,4.145046658,1.373942057,3.876953125
2310,01:17.1,2.732331453,3.636908637,1.214246962,3.345838759
2311,01:17.1,2.895562066,4.0496148,1.334065755,3.303005642
2312,01:17.1,4.245379413,6.524197049,1.511121962,4.700819227
2313,01:17.2,1.92505787,2.198459201,1.164198134,2.412516276
2314,01:17.2,2.559461806,2.937744141,1.358262804,3.382378472
2315,01:17.2,2.690122251,3.192464193,1.456298828,3.421603733
2316,01:17.3,3.050464771,4.214246962,1.48046875,3.456678602
2317,01:17.3,5.214192708,7.503146701,2.270589193,5.868842231
2318,01:17.3,3.631004051,4.488009983,2.213107639,4.191894531
2319,01:17.4,4.198007089,5.391276042,2.254720052,4.948025174
2320,01:17.4,3.12649197,3.695827908,1.855495877,3.828152127
2321,01:17.4,2.470341435,2.939805773,1.438802083,3.03241645
2322,01:17.5,4.126835576,6.856146918,1.405463325,4.118896484
2323,01:17.5,2.185112847,2.753119575,1.365261502,2.436957465
2324,01:17.5,2.409677011,2.75008138,1.465901693,3.01304796
2325,01:17.6,3.968822338,5.439941406,1.730821398,4.73570421
2326,01:17.6,2.522316262,2.762071398,1.594699436,3.210177951
2327,01:17.6,2.941361039,3.119656033,1.856255425,3.848171658
2328,01:17.7,3.852647569,4.767415365,1.913492839,4.877034505
2329,01:17.7,1.742422598,1.729953342,1.292154948,2.205159505
2330,01:17.7,2.855161314,4.129394531,1.197129991,3.238959418
2331,01:17.8,2.425708912,2.966525608,1.251736111,3.058865017
2332,01:17.8,2.067156756,2.084255642,1.252061632,2.865152995
2333,01:17.8,3.410563151,4.364800347,1.397596571,4.469292535
2334,01:17.9,1.381311487,1.506591797,0.844184028,1.793158637
2335,01:17.9,7.157235605,11.52796766,1.624104818,8.319634332
2336,01:17.9,2.774251302,3.400444878,1.160210503,3.762098524
2337,01:18.0,2.575303819,3.273708767,1.129801432,3.322401259
2338,01:18.0,1.876057943,2.321180556,1.048692491,2.258300781
2339,01:18.0,3.507631655,4.733317057,1.378119575,4.411458333
2340,01:18.1,1.845540365,1.695122613,1.2214898,2.620008681
2341,01:18.1,3.001302083,3.430419922,1.452175564,4.121310764
2342,01:18.1,2.479835793,2.381429036,1.498399523,3.559678819
2343,01:18.2,2.408727575,2.357231988,1.564398872,3.304551866
2344,01:18.2,3.600269459,4.338704427,1.714518229,4.74758572
2345,01:18.2,2.010724103,1.641574436,1.553249783,2.83734809
2346,01:18.3,2.457456236,2.391818576,1.612901476,3.367648655
2347,01:18.3,3.679741753,4.494086372,1.775607639,4.76953125
2348,01:18.3,2.100866247,1.712293837,1.546630859,3.043674045
2349,01:18.4,3.082926432,3.424207899,1.654079861,4.170491536
2350,01:18.4,2.382902922,2.381347656,1.452419705,3.314941406
2351,01:18.4,2.12411386,1.939832899,1.45570204,2.976806641
2352,01:18.5,3.096544054,3.702365451,1.512044271,4.075222439
2353,01:18.5,1.481671369,1.085964627,1.220730252,2.138319227
2354,01:18.5,2.429723669,2.478162977,1.359890408,3.451117622
2355,01:18.6,2.130967882,2.07796224,1.445366753,2.869574653
2356,01:18.6,2.23622866,2.067274306,1.591552734,3.049858941
2357,01:18.6,3.356165003,3.823730469,1.796142578,4.448621962
2358,01:18.7,1.574390553,1.035698785,1.224283854,2.463189019
2359,01:18.7,1.794307002,1.587510851,1.227945964,2.567464193
2360,01:18.7,2.506067347,2.210015191,1.444227431,3.863959418
2361,01:18.8,1.471779152,1.01953125,1.221788194,2.174018012
2362,01:18.8,2.418375651,2.302571615,1.428114149,3.524441189
2363,01:18.8,2.105938947,2.04437934,1.258951823,3.014485677
2364,01:18.9,1.952907986,1.627034505,1.310682509,2.921006944
2365,01:18.9,2.661340784,2.689181858,1.316731771,3.978108724
2366,01:18.9,1.650535301,1.123969184,1.214463976,2.613172743
2367,01:19.0,2.216209129,1.510606554,1.579210069,3.558810764
2368,01:19.0,3.379819517,3.77227105,1.6847602,4.6824273
2369,01:19.0,1.782832393,1.263481988,1.439751519,2.645263672
2370,01:19.1,2.658691406,2.683539497,1.526936849,3.765597873
2371,01:19.1,2.0927011,2.11477322,1.22805447,2.935275608
2372,01:19.1,1.672372323,1.356472439,1.140055339,2.520589193
2373,01:19.2,2.924650969,3.541042752,1.303819444,3.929090712
2374,01:19.2,1.510570385,1.202039931,1.158474392,2.171196832
2375,01:19.2,2.082465278,2.012858073,1.321126302,2.913411458
2376,01:19.3,3.132803458,3.645372179,1.459581163,4.293457031
2377,01:19.3,1.310908565,0.871961806,1.063557943,1.997205946
2378,01:19.3,1.503571687,0.961073134,0.978868273,2.570773655
2379,01:19.4,2.920916522,3.1824273,1.208089193,4.372233073
2380,01:19.4,1.970088252,1.705322266,1.034830729,3.170111762
2381,01:19.4,3.500732422,3.729600694,1.181233724,5.591362847
2382,01:19.5,1.737856264,1.736599392,0.997043186,2.479926215
2383,01:19.5,1.648636429,1.699571398,0.912760417,2.333577474
2384,01:19.5,2.593089916,3.189453125,1.054307726,3.535508898
2385,01:19.6,1.158130787,0.894015842,0.916368273,1.664008247
2386,01:19.6,1.549515336,1.405273438,0.999294705,2.243977865
2387,01:19.6,2.725911458,3.231255425,1.151882595,3.794596354
2388,01:19.7,1.37685366,0.857828776,1.06515842,2.207573785
2389,01:19.7,2.711597584,3.104329427,1.323730469,3.706732856
2390,01:19.7,2.102068866,1.985080295,1.290635851,3.030490451
2391,01:19.8,2.13655599,1.838623047,1.324164497,3.246880425
2392,01:19.8,3.047164352,3.224283854,1.380777995,4.536431207
2393,01:19.8,1.464111328,0.943793403,1.005181207,2.443359375
2394,01:19.9,1.412000868,1.071234809,0.894992405,2.269775391
2395,01:19.9,2.392089844,2.203070747,1.062147352,3.911051432
2396,01:19.9,1.380380136,0.790744358,0.996988932,2.353407118
2397,01:20.0,2.147804543,1.828531901,1.048394097,3.56648763
2398,01:20.0,1.60679796,1.119439019,0.968994141,2.73196072
2399,01:20.0,1.418646918,1.020290799,0.778700087,2.45694987
2400,01:20.1,2.311659071,2.412923177,0.92054579,3.601508247
2401,01:20.1,0.848008898,0.535210503,0.651665582,1.357150608
2402,01:20.1,1.669053819,1.330213759,0.898790148,2.778157552
2403,01:20.2,1.318666811,1.012017144,0.809516059,2.134467231
2404,01:20.2,1.276882595,0.917344835,0.80485026,2.108452691
2405,01:20.2,2.338387948,2.399956597,0.936631944,3.678575304
2406,01:20.3,0.972348814,0.515299479,0.7238227,1.677924262
2407,01:20.3,1.20775463,0.879340278,0.681504991,2.06241862
2408,01:20.3,2.347592954,2.148763021,0.945638021,3.948377821
2409,01:20.4,0.922309028,0.560302734,0.61726888,1.589355469
2410,01:20.4,1.64320204,1.54570855,0.682969835,2.700927734
2411,01:20.4,1.166169343,0.831570095,0.699924045,1.967013889
2412,01:20.5,1.255705657,1.093424479,0.733751085,1.939941406
2413,01:20.5,2.349392361,2.435058594,0.939019097,3.674099392
2414,01:20.5,0.968053747,0.50132921,0.699245877,1.703586155
2415,01:20.6,1.448432075,1.145887587,0.866210938,2.3331977
2416,01:20.6,2.525960286,2.38031684,1.102701823,4.094862196
2417,01:20.6,1.091769748,0.592149523,0.836615668,1.846544054
2418,01:20.7,1.521321615,1.246771918,0.852837457,2.464355469
2419,01:20.7,2.394630715,2.194715712,1.03664822,3.952528212
2420,01:20.7,1.061948423,0.480441623,0.815619575,1.889784071
2421,01:20.8,2.168927228,1.633165148,1.159640842,3.713975694
2422,01:20.8,1.833378545,1.129964193,1.180501302,3.189670139
2423,01:20.8,1.978786892,1.289035373,1.299858941,3.347466363
2424,01:20.9,3.413872613,2.864908854,1.679633247,5.697075738
2425,01:20.9,1.865424262,1.120415582,1.060953776,3.414903429
2426,01:20.9,2.252152054,1.505696615,1.27750651,3.973253038
2427,01:21.0,3.461724175,3.273980035,1.462863498,5.648328993
2428,01:21.0,1.499954789,0.7316352,1.052435981,2.715793186
2429,01:21.0,2.475124783,2.411946615,1.088189019,3.925238715
2430,01:21.1,2.230116102,2.01936849,1.190022786,3.480957031
2431,01:21.1,2.806468822,3.039713542,1.199815538,4.179877387
2432,01:21.1,1.734176071,1.270643446,1.039903429,2.891981337
2433,01:21.2,1.193739149,0.727240668,0.78141276,2.072564019
2434,01:21.2,2.077808521,1.594265408,0.953233507,3.685926649
2435,01:21.2,1.009901259,0.572835286,0.69124349,1.765625
2436,01:21.3,1.462112992,1.066026476,0.886501736,2.433810764
2437,01:21.3,2.309850622,1.728624132,1.110405816,4.090521918
2438,01:21.3,1.026141131,0.581380208,0.641899957,1.855143229
2439,01:21.4,1.27778682,0.831570095,0.738796658,2.262993707
2440,01:21.4,2.306649667,2.092529297,0.901801215,3.92561849
2441,01:21.4,0.914993851,0.32039388,0.7214898,1.703097873
2442,01:21.5,1.469807943,0.998426649,0.898003472,2.512993707
2443,01:21.5,2.364718967,1.957383898,1.065945095,4.070827908
2444,01:21.5,0.94132487,0.422227648,0.671332465,1.730414497
2445,01:21.6,1.720856843,1.233371311,0.785563151,3.143636068
2446,01:21.6,1.14098669,0.493787977,0.716661241,2.212510851
2447,01:21.6,1.406032986,0.923665365,0.871365017,2.423068576
2448,01:21.7,2.253264251,1.857910156,1.051649306,3.85023329
2449,01:21.7,1.05460612,0.52492947,0.832980686,1.805908203
2450,01:21.7,1.959816262,1.502522786,1.037489149,3.339436849
2451,01:21.8,1.353190104,0.786132813,0.906521267,2.366916233
2452,01:21.8,1.394675926,0.770155165,0.970486111,2.443386502
2453,01:21.8,2.49778465,2.286159939,1.179389106,4.027804905
2454,01:21.9,1.188431351,0.595838759,0.973334418,1.996120877
2455,01:21.9,1.604483145,1.219129774,1.091118707,2.503200955
2456,01:21.9,2.834120009,2.841824002,1.358317057,4.302218967
2457,01:22.0,1.426622179,0.924669054,1.099229601,2.255967882
2458,01:22.0,2.133355035,1.981391059,1.130181207,3.288492839
2459,01:22.0,1.611662688,1.190511068,0.934082031,2.710394965
2460,01:22.1,1.659342448,1.4816352,0.837592231,2.658799913
2461,01:22.1,1.071551288,0.783148872,0.671685113,1.759819878
2462,01:22.1,1.330882885,0.815565321,0.839979384,2.33710395
2463,01:22.2,2.263843678,2.222601997,0.957899306,3.611029731
2464,01:22.2,0.837583189,0.360514323,0.701605903,1.45062934
2465,01:22.2,1.450132017,1.013183594,0.836398655,2.500813802
2466,01:22.3,1.159261068,0.716389974,0.745225694,2.016167535
2467,01:22.3,1.205123336,0.748101128,0.926405165,1.940863715
2468,01:22.3,2.29626917,2.021158854,1.162299262,3.705349392
2469,01:22.4,1.074978299,0.58992513,0.900824653,1.734185113
2470,01:22.4,6.071207682,8.99734158,1.477430556,7.738850911
2471,01:22.4,1.974582248,1.387505425,0.811713325,3.724527995
2472,01:22.5,2.713939525,2.587863498,0.952989366,4.600965712
2473,01:22.5,1.407199436,1.082736545,0.80617947,2.332682292
2474,01:22.5,2.392288773,2.202582465,0.979600694,3.99468316
2475,01:22.6,1.49351671,1.048800998,0.907118056,2.524631076
2476,01:22.6,1.771656178,1.762098524,0.95694987,2.595920139
2477,01:22.6,2.515805845,2.805772569,1.060438368,3.681206597
2478,01:22.7,0.823097512,0.367133247,0.637912326,1.464246962
2479,01:22.7,1.198106554,0.932535807,0.759602865,1.90218099
2480,01:22.7,2.054054543,1.82280816,0.910183377,3.429172092
2481,01:22.8,1.198531539,0.73312717,0.880669488,1.98179796
2482,01:22.8,1.732358579,1.52726237,0.861409505,2.808403863
2483,01:22.9,1.495361328,1.028021918,0.830674913,2.627387153
2484,01:22.9,2.231336806,2.005208333,1.1043023,3.584499783
2485,01:22.9,1.590105975,1.095296224,1.0105523,2.664469401
2486,01:23.0,1.755859375,1.140407986,0.892578125,3.234592014
2487,01:23.0,1.452473958,1.174723307,0.860107422,2.322591146
2488,01:23.0,1.953070747,1.813151042,0.85305447,3.193006727
2489,01:23.1,0.900110315,0.518690321,0.526529948,1.655110677
2490,01:23.1,1.22080259,0.942301432,0.598415799,2.121690538
2491,01:23.1,1.854953342,1.5027398,0.76936849,3.292751736
2492,01:23.2,1.041675709,0.94148763,0.631130642,1.552408854
2493,01:23.2,1.826370804,1.80718316,0.757080078,2.914849175
2494,01:23.2,1.169388383,0.789333767,0.656792535,2.062038845
2495,01:23.3,1.534450955,1.378038194,0.84233941,2.38297526
2496,01:23.3,2.220549407,1.674397786,1.0441352,3.943115234
2497,01:23.3,1.059986256,0.56890191,0.760118273,1.850938585
2498,01:23.4,1.775327329,1.359727648,0.901557075,3.064697266
